final lin 0.0,final lin 0.09,final lin 0.18,final lin 0.27,final lin 0.36,final lin 0.45,final lin 0.54,final lin 0.63,final lin 0.72,final lin 0.81,final lin 0.9,final lin 0.99
0,351624841,735349576,1103476094,1491199535,1883312717,2307938519,2788031591,3334722600,3994836445,5272438136,5970735106
0,339609818,714532982,1084600148,1464871437,1863235806,2284171153,2751056595,3283785565,3939009980,5118276020,5805547395
0,344354973,719607681,1086100011,1458791589,1856313989,2274412790,2737781504,3257870591,3909194208,5028684031,5734904186
0,333467285,702844916,1055513910,1414927412,1796123454,2208491453,2665284610,3165016395,3802512696,4851533634,5558044926
0,329800511,691376546,1038717713,1395140245,1768414097,2168293453,2616668313,3113214307,3729514521,4735852546,5405054124
0,322967249,677535101,1025725003,1376504293,1738324103,2131215375,2571759187,3059534853,3666587139,4626960343,5314374401
0,309367191,658427320,996969304,1344248980,1696347640,2083129811,2517595964,2988326882,3574643766,4522240374,5181654336
0,304584027,647067206,977708492,1320566189,1668466944,2050510328,2478537836,2940981598,3511976477,4430237500,5082936605
0,308297765,641733210,968511508,1303148117,1649757561,2027401453,2446419435,2910260973,3482558108,4360649588,4998947262
0,293835639,616918109,931338308,1261282895,1595944777,1970252036,2382370489,2831751891,3391047361,4234480205,4876699174
0,282961881,601131439,914819517,1238200885,1572986943,1943051920,2352402084,2795415884,3346902594,4166986171,4811402498
0,275306351,581542078,891253539,1204193377,1533508726,1881237346,2281599078,2727413206,3267370453,4063535225,4692642084
0,277284610,582009330,881216775,1190749136,1506848099,1851427942,2234968204,2667944842,3191899504,3965988609,4593853509
0,271180285,564574741,861141854,1161743294,1470785518,1818051065,2194643043,2616593091,3125050230,3876703080,4501060406
0,266758306,551664218,844379089,1144468104,1456821688,1797273276,2163444022,2587931320,3089194609,3814732888,4452858029
0,259866538,540304104,824559883,1124231396,1433264665,1765034082,2126528726,2539699292,3028264590,3721912323,4348389994
0,248882932,528754542,803488569,1095300577,1398581950,1727591038,2078967925,2474554254,2945822273,3612693163,4208600255
0,248111011,530032520,800404268,1084316971,1378409121,1698189584,2046869822,2435548861,2900223413,3556062937,4180898460
0,242798706,520100231,793142559,1077749971,1359074878,1674222422,2019083054,2401235888,2862833104,3510899489,4075440798
0,237862312,502975286,762658943,1040877659,1309264581,1618529287,1961773243,2336247463,2783932191,3420624731,4041454384
0,228150117,484963000,741280174,1010572148,1276697037,1578882119,1911752603,2278735269,2712314280,3336056298,3929920655
0,224132904,473684476,733108836,1000330613,1266164763,1562140249,1888360352,2248179217,2667601766,3284397888,3874364830
0,214504090,462388639,710849691,968740955,1227720351,1518361443,1840501051,2193887042,2600560457,3204713711,3794082658
0,213152283,460127402,696767257,953217164,1210036415,1496046578,1815608141,2163606008,2571953809,3158302533,3689013842
0,212862738,454978277,688810441,945382335,1191417577,1454399858,1765110896,2107125828,2514068490,3083403709,3671228217
0,210474340,450844450,678760344,930154457,1171365939,1427335062,1730801107,2065682486,2470942802,3032087181,3590044575
0,208959950,442816591,669982454,918465595,1159277684,1417912213,1720613700,2053190460,2451457120,2996143005,3516805610
0,203529240,423245140,646073400,888422565,1126005481,1374875478,1670096754,1995199671,2380016120,2911715464,3489915735
0,194288277,411063355,631664805,863558709,1091762954,1338804738,1627096635,1946016622,2325856678,2850243369,3382906470
0,190040821,406535110,623652866,853588610,1081305504,1325974412,1604056614,1909715639,2287340626,2804797341,3313666609
0,186422205,399159971,607677544,831689854,1060949197,1299448906,1575602798,1880885315,2240760696,2747769513,3334088785
0,179836101,388147908,597920375,812048554,1036312400,1274435203,1546848293,1849462618,2198851097,2700713575,3274793750
0,181181142,390171141,600722693,812073230,1034326181,1273525773,1536187067,1825890869,2172148481,2656215782,3174847990
0,181031096,385672348,597350837,806450087,1019902860,1260192176,1523738224,1804355288,2148633447,2624360857,3150129006
0,175223082,370499792,582607723,784160893,986828463,1213471354,1475277346,1749761031,2077169562,2546262511,3111785885
0,71824075,148933391,232252502,315700565,398129151,487937851,593975797,702989589,830772265,1020057085,1230449437
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
