final lin 0.0,final lin 0.09,final lin 0.18,final lin 0.27,final lin 0.36,final lin 0.45,final lin 0.54,final lin 0.63,final lin 0.72,final lin 0.81,final lin 0.9,final lin 0.99
0,4506554,8714011,13257579,16641375,20287055,22755650,27269567,32096113,37324042,44147553,49113399
0,3643889,8126165,12294419,15248574,19074548,21149521,25781843,30799628,35663387,42285510,47104494
0,3369070,8245963,11370064,14260141,17705826,19660006,23904676,28425359,33345833,39952633,44658187
0,3353548,7815924,10636351,12899180,16321383,18048902,22566003,26767291,31608364,37664929,42230785
0,2806895,6692569,9689509,11810053,15405983,17115194,20863757,24725352,29926018,36240089,40614905
0,2850476,6234670,9049724,11201312,14771571,16554014,20092234,24166958,28895198,35313346,39641994
0,3203303,6823710,9591004,11728463,14743313,16622669,19699010,23374739,27297427,33765723,37981538
0,3124101,6854953,9831595,11965671,15042012,17077384,20143775,23113651,27189171,33766121,37851392
0,2571080,6011790,8709235,10858236,14059748,15951243,18878533,21807017,26532869,33360360,37337375
0,2369692,5338374,8292728,10479340,13399466,15013356,18172680,21121462,25145839,32175713,36058601
0,2204522,5262555,8520384,10872962,13839853,15591849,18507000,21473294,24902263,32511824,36309142
0,2403323,5566229,8397601,10615655,13727816,15298523,18095269,21107930,24534312,34136858,37782737
0,2121141,4992512,7934727,10119349,13105344,14792864,17413694,20547347,23666473,33939251,37481053
0,1902838,4969229,7602397,9416083,12339194,13731796,16451131,19498617,22317253,31069870,34563315
0,1624437,4997686,7338722,9098877,12029550,13279867,16254519,19471553,22227305,30302526,33686521
0,1614288,4884256,6277455,8050744,11188974,12492026,15869852,19182406,21927810,28551326,31780499
0,1607522,4753712,6133777,7967363,10483121,11547174,14230689,17624833,20209246,26531277,29753684
0,1581254,4552125,5949503,7951244,10095867,11144398,13268723,15839007,18149198,24153227,27181211
0,1622447,4215815,5797865,7586079,9749607,10829580,13161263,15803784,18147009,23601400,26556351
0,1652496,3317728,4757692,6257555,8548642,9662445,11723289,14400436,16849330,22161038,25162356
0,1790005,3452053,4753314,6281037,8398397,9608317,11677917,14088006,16804754,21622942,24393420
0,1735678,3446680,4814805,6439640,8507051,9737468,11603292,14159646,16646947,21653389,24450931
0,1410512,3276137,4825949,6181139,8352030,9440361,11224197,13356084,15354442,20958680,23613141
0,1423845,3527275,5276087,6572970,9000770,10204322,11875922,13714682,15604983,19614634,22182530
0,1445337,2812865,3834133,5123255,7074052,8082584,9963930,11811446,13675678,17672593,20211236
0,1493296,2788189,3754931,5033705,6925001,7759806,9343448,11238525,13047236,16743263,19158128
0,1681550,2975249,3965274,5238675,7289768,8157010,9616277,11640704,13569014,16825251,19206286
0,1700853,3001318,4020795,5296186,7331558,8273027,9717767,12000297,13848211,16944452,19231758
0,1219671,2531081,3597124,4870923,6622919,7725777,9055694,10990969,12734806,15782690,17988406
0,1114400,2446904,3620208,4910325,6602820,7421307,8795203,10536254,12156711,15049773,17247131
0,1122957,2473371,3729260,5043058,6972761,7751448,9153602,10986790,12571626,15565780,17533890
0,1269620,2747195,3953931,5378970,6956841,7590059,8884753,10804705,12472325,15296931,17444937
0,1074401,2633566,3747966,4961269,6396059,7115643,8444167,10168303,11838709,14254370,16064872
0,921768,2366906,3456033,4688639,6058356,6642819,8077808,9271211,10918732,13106339,15170765
0,917788,2267207,3197134,4585358,5872291,6353871,7815327,9051913,10777840,12932612,14709085
0,905848,2217059,2958931,4091440,5469316,5946518,7554040,8872813,10357154,12616401,14408595
0,898087,2380438,3234148,4274520,5821745,6289196,7586079,9024053,10460833,12416008,14243226
0,893908,2424815,3127086,4200890,5360463,5833287,6870077,8137906,9555383,11303598,12885449
0,889331,2038954,2767692,3967264,5170816,5640655,6726200,7730553,8696698,10375661,12147358
0,882764,1918161,2870376,3867963,5049028,5517673,6714857,7757418,8714409,10302628,11933433
0,883958,1694087,2257058,3179423,4392328,4859580,6406208,7575333,8560980,10309394,11749557
0,883361,1700853,2107808,3073555,4073928,4542175,5591701,6732568,7734334,9501653,11159323
0,871620,1705629,2149200,3184000,4105569,4572622,5292405,6183328,7105892,8579686,10093678
0,896495,1541852,2073182,2896047,3778413,4256610,5036292,5964428,6896544,8253724,9544836
0,912415,1563543,1914380,2717146,3535036,4017611,4849829,5654983,6595656,7938309,9525931
0,950424,1625631,1975274,2816646,3674535,4169448,4955100,5824332,6817342,8203974,10323324
0,1057884,1762543,2159150,3059625,3742593,4257804,5051217,5837466,6833859,8396009,10068604
0,1057486,1897465,2395960,3373846,4043879,4576403,5344742,6127210,7118628,8414516,9980248
0,921370,1614487,2025820,2945996,3618218,4191935,4769433,5615382,6492574,7720603,9440958
0,274023,510236,649337,916594,1171115,1412900,1643143,2011094,2349593,2791174,3406283
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
